"","m_emp_id","f_emp_id","m_dept","f_dept","m_region","f_region","m_average","f_average","m_ann_sal","f_ann_sal","Suggst_Amt"
"20829",41535,15198,"Technology","Technology",2,2,70.838122605364,71.5437420178799,486213,186229,299984
"20830",41535,32180,"Technology","Technology",2,2,70.838122605364,71.0741272882077,486213,375501,110712
"20831",41535,37760,"Technology","Technology",2,2,70.838122605364,71.4410387398893,486213,160273,325940
"20832",41535,42921,"Technology","Technology",2,2,70.838122605364,71.2553214133674,486213,304353,181860
"20833",41535,57494,"Technology","Technology",2,2,70.838122605364,71.3138569604087,486213,353327,132886
"20834",41535,62711,"Technology","Technology",2,2,70.838122605364,71.0682737335036,486213,112783,373430
"20835",41535,63035,"Technology","Technology",2,2,70.838122605364,71.2606428267348,486213,280497,205716
"20836",41535,63354,"Technology","Technology",2,2,70.838122605364,71.4232120051086,486213,224821,261392
"20837",41535,64495,"Technology","Technology",2,2,70.838122605364,71.5283099191145,486213,344682,141531
"20838",41535,76887,"Technology","Technology",2,2,70.838122605364,71.0924861643252,486213,149227,336986
"20839",38137,2572,"Procurement","Procurement",2,2,63.7186036611324,63.9543422733078,100212,58130,42082
"20840",38137,7624,"Procurement","Procurement",2,2,63.7186036611324,64.2009897828863,100212,43950,56262
"20841",38137,8717,"Procurement","Procurement",2,2,63.7186036611324,64.1930076628353,100212,85155,15057
"20842",38137,17048,"Procurement","Procurement",2,2,63.7186036611324,64.2704342273308,100212,98722,1490
"20843",38137,17825,"Procurement","Procurement",2,2,63.7186036611324,63.926404853129,100212,49976,50236
"20844",38137,22467,"Procurement","Procurement",2,2,63.7186036611324,64.2395700297999,100212,99597,615
"20845",38137,22995,"Procurement","Procurement",2,2,63.7186036611324,64.328171562367,100212,86310,13902
"20846",38137,34910,"Procurement","Procurement",2,2,63.7186036611324,64.2813431247339,100212,47567,52645
"20847",38137,52549,"Procurement","Procurement",2,2,63.7186036611324,64.1930076628353,100212,45244,54968
"20848",38137,77062,"Procurement","Procurement",2,2,63.7186036611324,64.1397935291614,100212,99753,459
"20849",51706,759,"Technology","Technology",2,2,75.102969348659,75.1976905065985,451115,259280,191835
"20850",51706,864,"Technology","Technology",2,2,75.102969348659,75.7441996594295,451115,323511,127604
"20851",51706,4917,"Technology","Technology",2,2,75.102969348659,75.7795870583227,451115,111010,340105
"20852",51706,17425,"Technology","Technology",2,2,75.102969348659,75.2261600681141,451115,366399,84716
"20853",51706,21100,"Technology","Technology",2,2,75.102969348659,75.7795870583227,451115,354277,96838
"20854",51706,37719,"Technology","Technology",2,2,75.102969348659,75.2495742869306,451115,352870,98245
"20855",51706,58703,"Technology","Technology",2,2,75.102969348659,75.7197211579395,451115,144136,306979
"20856",51706,61397,"Technology","Technology",2,2,75.102969348659,75.5606108982546,451115,180534,270581
"20857",51706,66242,"Technology","Technology",2,2,75.102969348659,75.7593656875266,451115,387227,63888
"20858",6448,5151,"Technology","Technology",2,2,71.7704342273308,72.0239995742869,424046,108748,315298
"20859",6448,9080,"Technology","Technology",2,2,71.7704342273308,72.3986270753512,424046,365171,58875
"20860",6448,19408,"Technology","Technology",2,2,71.7704342273308,72.2113133248191,424046,202549,221497
"20861",6448,23634,"Technology","Technology",2,2,71.7704342273308,71.9997871434653,424046,125293,298753
"20862",6448,42334,"Technology","Technology",2,2,71.7704342273308,71.7882609621115,424046,295791,128255
"20863",6448,48297,"Technology","Technology",2,2,71.7704342273308,71.9785014899958,424046,359000,65046
"20864",6448,51293,"Technology","Technology",2,2,71.7704342273308,72.348073648361,424046,263504,160542
"20865",6448,54046,"Technology","Technology",2,2,71.7704342273308,72.1200510855683,424046,271444,152602
"20866",6448,61691,"Technology","Technology",2,2,71.7704342273308,72.2514899957429,424046,213124,210922
"20867",6448,66064,"Technology","Technology",2,2,71.7704342273308,72.1330885483184,424046,272638,151408
"20868",6448,69052,"Technology","Technology",2,2,71.7704342273308,72.2110472541507,424046,150171,273875
"20869",6448,78157,"Technology","Technology",2,2,71.7704342273308,72.23073648361,424046,328065,95981
"20870",19772,61278,"Analytics","Analytics",2,2,48.8987335036186,49.2395700297999,132951,75138,57813
"20871",16054,10138,"Technology","Technology",2,2,48.9583333333333,49.1882183908046,274180,175302,98878
"20872",16054,25817,"Technology","Technology",2,2,48.9583333333333,49.1882183908046,274180,180976,93204
"20873",25731,14352,"Technology","Technology",2,2,55.1426138782461,55.3802149851,349584,288227,61357
"20874",25731,28129,"Technology","Technology",2,2,55.1426138782461,55.5260217113665,349584,105733,243851
"20875",25731,43871,"Technology","Technology",2,2,55.1426138782461,55.3724989357173,349584,131065,218519
"20876",26426,54658,"Technology","Technology",2,2,51.7116326096211,51.7691038739889,240838,187017,53821
"20877",39612,9822,"Technology","Technology",2,2,57.8235419327373,58.2367496807152,371850,305326,66524
"20878",39612,15561,"Technology","Technology",2,2,57.8235419327373,58.2151979565773,371850,256558,115292
"20879",39612,23955,"Technology","Technology",2,2,57.8235419327373,58.0068646232439,371850,269977,101873
"20880",39612,34394,"Technology","Technology",2,2,57.8235419327373,58.2396764580673,371850,106290,265560
"20881",39612,46157,"Technology","Technology",2,2,57.8235419327373,57.8514793529161,371850,275627,96223
"20882",39612,49960,"Technology","Technology",2,2,57.8235419327373,58.186196253725,371850,286695,85155
"20883",12763,18268,"Technology","Technology",2,2,50.2519689229459,50.2676670923797,275971,190626,85345
"20884",57513,49808,"Technology","Technology",2,2,53.0052681992337,53.3860153256705,290562,286547,4015
"20885",19240,34085,"Technology","Technology",2,2,59.1171775223499,59.6503831417625,295966,134970,160996
"20886",19947,5485,"Technology","Technology",2,2,59.9063431247339,60.1168050234142,489867,332062,157805
"20887",19947,8263,"Technology","Technology",2,2,59.9063431247339,60.5012771392082,489867,315443,174424
"20888",19947,20647,"Technology","Technology",2,2,59.9063431247339,60.019423158791,489867,169660,320207
"20889",19947,36238,"Technology","Technology",2,2,59.9063431247339,60.3645168156662,489867,220185,269682
"20890",19947,51081,"Technology","Technology",2,2,59.9063431247339,60.0920604512559,489867,360384,129483
"20891",19947,58669,"Technology","Technology",2,2,59.9063431247339,60.019423158791,489867,316444,173423
"20892",25754,3770,"Technology","Technology",2,2,62.3861217539378,62.7881545338442,413768,227068,186700
"20893",25754,22440,"Technology","Technology",2,2,62.3861217539378,62.6386228182205,413768,205133,208635
"20894",25754,32462,"Technology","Technology",2,2,62.3861217539378,62.7269582801192,413768,203913,209855
"20895",25754,36923,"Technology","Technology",2,2,62.3861217539378,62.4100681140911,413768,115723,298045
"20896",25754,38020,"Technology","Technology",2,2,62.3861217539378,62.6809280544913,413768,289932,123836
"20897",25754,40163,"Technology","Technology",2,2,62.3861217539378,62.8264687100894,413768,326789,86979
"20898",25754,44275,"Technology","Technology",2,2,62.3861217539378,62.5372498935717,413768,192114,221654
"20899",25754,76892,"Technology","Technology",2,2,62.3861217539378,62.7655385270328,413768,262446,151322
"20900",53732,3770,"Technology","Technology",2,2,62.3861217539378,62.7881545338442,399670,227068,172602
"20901",53732,22440,"Technology","Technology",2,2,62.3861217539378,62.6386228182205,399670,205133,194537
"20902",53732,32462,"Technology","Technology",2,2,62.3861217539378,62.7269582801192,399670,203913,195757
"20903",53732,36923,"Technology","Technology",2,2,62.3861217539378,62.4100681140911,399670,115723,283947
"20904",53732,38020,"Technology","Technology",2,2,62.3861217539378,62.6809280544913,399670,289932,109738
"20905",53732,40163,"Technology","Technology",2,2,62.3861217539378,62.8264687100894,399670,326789,72881
"20906",53732,44275,"Technology","Technology",2,2,62.3861217539378,62.5372498935717,399670,192114,207556
"20907",53732,76892,"Technology","Technology",2,2,62.3861217539378,62.7655385270328,399670,262446,137224
"20908",77046,48677,"Technology","Technology",2,2,54.575883354619,54.7318007662835,293008,108442,184566
"20909",53982,8414,"Technology","Technology",2,2,63.3373243933589,63.5214452958706,265932,141828,124104
"20910",53982,9416,"Technology","Technology",2,2,63.3373243933589,63.9676458067263,265932,142240,123692
"20911",53982,18700,"Technology","Technology",2,2,63.3373243933589,63.6901340996169,265932,177627,88305
"20912",53982,39766,"Technology","Technology",2,2,63.3373243933589,63.4504044274159,265932,151220,114712
"20913",53982,51818,"Technology","Technology",2,2,63.3373243933589,63.5355470412942,265932,217017,48915
"20914",52921,20232,"Analytics","Analytics",2,2,56.017454235845,56.1669859514687,120146,42960,77186
"20915",52921,40147,"Analytics","Analytics",2,2,56.017454235845,56.576202639421,120146,70338,49808
"20916",2145,1834,"Technology","Technology",2,2,67.6149425287356,67.9022988505747,331679,264541,67138
"20917",2145,2199,"Technology","Technology",2,2,67.6149425287356,68.269742443593,331679,114286,217393
"20918",2145,12503,"Technology","Technology",2,2,67.6149425287356,68.1864623243934,331679,279955,51724
"20919",2145,23296,"Technology","Technology",2,2,67.6149425287356,67.8296615581098,331679,262432,69247
"20920",2145,24188,"Technology","Technology",2,2,67.6149425287356,67.9690825883355,331679,270625,61054
"20921",2145,56902,"Technology","Technology",2,2,67.6149425287356,68.1050446998723,331679,181909,149770
"20922",2145,60640,"Technology","Technology",2,2,67.6149425287356,67.8682418050234,331679,328914,2765
"20923",2145,69659,"Technology","Technology",2,2,67.6149425287356,67.919061302682,331679,311895,19784
"20924",2892,400,"Technology","Technology",2,2,55.8977224350788,56.1092486164325,200354,118513,81841
"20925",2892,25122,"Technology","Technology",2,2,55.8977224350788,56.100202213708,200354,168574,31780
"20926",2892,27418,"Technology","Technology",2,2,55.8977224350788,55.9708918688804,200354,120303,80051
"20927",2892,41265,"Technology","Technology",2,2,55.8977224350788,56.2497339293316,200354,158491,41863
"20928",12404,8835,"Technology","Technology",2,2,57.2661238825032,57.8131651766709,305931,127294,178637
"20929",12404,40591,"Technology","Technology",2,2,57.2661238825032,57.5960515112814,305931,145402,160529
"20930",12404,56803,"Technology","Technology",2,2,57.2661238825032,57.6862494678587,305931,286987,18944
"20931",12404,67778,"Technology","Technology",2,2,57.2661238825032,57.4965410813112,305931,169787,136144
"20932",12404,75790,"Technology","Technology",2,2,57.2661238825032,57.4350787569178,305931,299848,6083
"20933",16042,3770,"Technology","Technology",2,2,62.5965836526181,62.7881545338442,451656,227068,224588
"20934",16042,4191,"Technology","Technology",2,2,62.5965836526181,63.0888143891017,451656,283934,167722
"20935",16042,22440,"Technology","Technology",2,2,62.5965836526181,62.6386228182205,451656,205133,246523
"20936",16042,31026,"Technology","Technology",2,2,62.5965836526181,63.1819391230311,451656,214726,236930
"20937",16042,32462,"Technology","Technology",2,2,62.5965836526181,62.7269582801192,451656,203913,247743
"20938",16042,38020,"Technology","Technology",2,2,62.5965836526181,62.6809280544913,451656,289932,161724
"20939",16042,40163,"Technology","Technology",2,2,62.5965836526181,62.8264687100894,451656,326789,124867
"20940",16042,47062,"Technology","Technology",2,2,62.5965836526181,63.0736483610047,451656,133157,318499
"20941",16042,76892,"Technology","Technology",2,2,62.5965836526181,62.7655385270328,451656,262446,189210
"20942",71148,30434,"Technology","Technology",2,2,66.1313324819072,66.5865793954874,200396,196797,3599
"20943",71148,43974,"Technology","Technology",2,2,66.1313324819072,66.6711898680289,200396,175358,25038
"20944",73442,3582,"Operations","Operations",2,2,57.5412409535973,57.7453171562367,143062,71931,71131
"20945",73442,4448,"Operations","Operations",2,2,57.5412409535973,58.0132503192848,143062,52941,90121
"20946",73442,8437,"Operations","Operations",2,2,57.5412409535973,57.7117922520221,143062,82128,60934
"20947",73442,9461,"Operations","Operations",2,2,57.5412409535973,58.032141336739,143062,84445,58617
"20948",73442,29326,"Operations","Operations",2,2,57.5412409535973,58.05156449553,143062,42393,100669
"20949",73442,31443,"Operations","Operations",2,2,57.5412409535973,57.6960940825883,143062,73431,69631
"20950",73442,35511,"Operations","Operations",2,2,57.5412409535973,57.6798637718178,143062,50653,92409
"20951",73442,40743,"Operations","Operations",2,2,57.5412409535973,58.024159216688,143062,44398,98664
"20952",73442,56008,"Operations","Operations",2,2,57.5412409535973,58.0129842486164,143062,92808,50254
"20953",73442,58162,"Operations","Operations",2,2,57.5412409535973,58.0353341847595,143062,75854,67208
"20954",73442,60554,"Operations","Operations",2,2,57.5412409535973,57.8033205619412,143062,51303,91759
"20955",73442,65639,"Operations","Operations",2,2,57.5412409535973,57.8533418475947,143062,71751,71311
"20956",8304,22348,"Technology","Technology",2,2,66.3095998297148,66.3830353341848,434764,255227,179537
"20957",8304,24629,"Technology","Technology",2,2,66.3095998297148,66.4585994040017,434764,270548,164216
"20958",8304,30434,"Technology","Technology",2,2,66.3095998297148,66.5865793954874,434764,196797,237967
"20959",8304,34893,"Technology","Technology",2,2,66.3095998297148,66.8936249467859,434764,159797,274967
"20960",8304,43974,"Technology","Technology",2,2,66.3095998297148,66.6711898680289,434764,175358,259406
"20961",8304,47337,"Technology","Technology",2,2,66.3095998297148,66.3167837377607,434764,288941,145823
"20962",8304,52759,"Technology","Technology",2,2,66.3095998297148,66.9659961685824,434764,249211,185553
"20963",8304,74316,"Technology","Technology",2,2,66.3095998297148,66.9742443593018,434764,352171,82593
"20964",19322,15243,"R&D","R&D",2,2,67.227809706258,67.7564921243082,476680,385916,90764
"20965",42329,22348,"Technology","Technology",2,2,66.3095998297148,66.3830353341848,274521,255227,19294
"20966",42329,24629,"Technology","Technology",2,2,66.3095998297148,66.4585994040017,274521,270548,3973
"20967",42329,30434,"Technology","Technology",2,2,66.3095998297148,66.5865793954874,274521,196797,77724
"20968",42329,34893,"Technology","Technology",2,2,66.3095998297148,66.8936249467859,274521,159797,114724
"20969",42329,43974,"Technology","Technology",2,2,66.3095998297148,66.6711898680289,274521,175358,99163
"20970",42329,52759,"Technology","Technology",2,2,66.3095998297148,66.9659961685824,274521,249211,25310
"20971",72924,5978,"Technology","Technology",2,2,69.7405810983397,70.1724137931034,360764,270895,89869
"20972",72924,43879,"Technology","Technology",2,2,69.7405810983397,69.9068752660707,360764,267658,93106
"20973",72924,48283,"Technology","Technology",2,2,69.7405810983397,69.9068752660707,360764,211530,149234
